participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decisions,player.decisions_initial,player.decisions_final,player.show_ai,player.points,player.decisions_result,player.subsession_id,player.group_id,player.payoff,group.id_in_subsession,group.subsession_id,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,asxpxd4p,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:04:40.529722+00:00,1,,,540,2,"{""1295173"":""Reject"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Approve"",""2089773"":""Reject"",""2217033"":""Reject"",""3296223"":""Approve""}","{""1295173"":""Reject"",""1343768"":""Approve"",""1416499"":""Reject"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Approve"",""2089773"":""Approve"",""2217033"":""Reject"",""3296223"":""Approve""}","{""1295173"":""Reject"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Approve"",""2089773"":""Reject"",""2217033"":""Reject"",""3296223"":""Approve""}",,90,"{""1549100"": 10, ""1593711"": 10, ""2217033"": 10, ""1416499"": 10, ""1446006"": 10, ""1295173"": 0, ""1608526"": 10, ""2089773"": 10, ""1343768"": 10, ""3296223"": 10}",167,167,90,1,167,7,zgfiy52m,sep27-2:30-4subj,,,,,0
3,3myxq3j1,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:06:25.083255+00:00,1,,,610,3,"{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Reject"",""2089773"":""Reject"",""2217033"":""Reject"",""3296223"":""Approve""}","{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Approve"",""2089773"":""Approve"",""2217033"":""Reject"",""3296223"":""Approve""}","{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Reject"",""2089773"":""Reject"",""2217033"":""Reject"",""3296223"":""Approve""}",,90,"{""1549100"": 10, ""1593711"": 10, ""2217033"": 10, ""1416499"": 10, ""1446006"": 10, ""1295173"": 10, ""1608526"": 0, ""2089773"": 10, ""1343768"": 10, ""3296223"": 10}",167,167,90,1,167,7,zgfiy52m,sep27-2:30-4subj,,,,,0
4,h6ccbgq7,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:05:01.342991+00:00,1,,,430,4,"{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Approve"",""1608526"":""Reject"",""2089773"":""Reject"",""2217033"":""Reject"",""3296223"":""Reject""}","{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Approve"",""1608526"":""Reject"",""2089773"":""Reject"",""2217033"":""Reject"",""3296223"":""Reject""}",{},,60,"{""1549100"": 10, ""1593711"": -10, ""2217033"": 10, ""1416499"": 10, ""1446006"": 10, ""1295173"": 10, ""1608526"": 0, ""2089773"": 10, ""1343768"": 10, ""3296223"": 0}",167,167,60,1,167,7,zgfiy52m,sep27-2:30-4subj,,,,,0
5,lbhq3fy6,,0,1,80,unnamed_project,1,Instructions,150.210.231.20,2018-09-27 18:05:53.049927+00:00,1,,,0,5,{},{},{},,0,{},167,167,0,1,167,7,zgfiy52m,sep27-2:30-4subj,,,,,0
6,u72dcyga,,0,1,80,unnamed_project,1,Instructions,150.210.231.20,2018-09-27 18:06:47.931118+00:00,1,,,0,6,{},{},{},,0,{},167,167,0,1,167,7,zgfiy52m,sep27-2:30-4subj,,,,,0
1,yg85x5wp,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:05:24.997829+00:00,1,,,510,1,"{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Approve"",""1510063"":""Reject"",""1544722"":""Approve"",""1559058"":""Approve"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Reject""}","{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Approve"",""1510063"":""Reject"",""1544722"":""Approve"",""1559058"":""Approve"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Reject""}",{},,70,"{""1559058"": 10, ""1510063"": 10, ""1313388"": 10, ""3054732"": 10, ""2380536"": 10, ""1318579"": 10, ""1544722"": 10, ""1618903"": 10, ""1428542"": -10, ""3064937"": 0}",168,168,70,1,168,8,zgfiy52m,sep27-2:30-4subj,,,,,0
2,asxpxd4p,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:04:40.529722+00:00,1,,,540,2,"{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Reject"",""1510063"":""Reject"",""1544722"":""Approve"",""1559058"":""Approve"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Approve""}","{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Reject"",""1510063"":""Reject"",""1544722"":""Approve"",""1559058"":""Reject"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Approve""}","{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Reject"",""1510063"":""Reject"",""1544722"":""Approve"",""1559058"":""Approve"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Approve""}",,100,"{""1559058"": 10, ""1510063"": 10, ""1313388"": 10, ""3054732"": 10, ""2380536"": 10, ""1318579"": 10, ""1544722"": 10, ""1618903"": 10, ""1428542"": 10, ""3064937"": 10}",168,168,100,1,168,8,zgfiy52m,sep27-2:30-4subj,,,,,0
3,3myxq3j1,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:06:25.083255+00:00,1,,,610,3,"{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Reject"",""1510063"":""Reject"",""1544722"":""Approve"",""1559058"":""Approve"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Approve""}","{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Reject"",""1510063"":""Reject"",""1544722"":""Approve"",""1559058"":""Approve"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Approve""}",{},,100,"{""1559058"": 10, ""1510063"": 10, ""1313388"": 10, ""3054732"": 10, ""2380536"": 10, ""1318579"": 10, ""1544722"": 10, ""1618903"": 10, ""1428542"": 10, ""3064937"": 10}",168,168,100,1,168,8,zgfiy52m,sep27-2:30-4subj,,,,,0
4,h6ccbgq7,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:05:01.342991+00:00,1,,,430,4,"{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Approve"",""1510063"":""Reject"",""1544722"":""Reject"",""1559058"":""Approve"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Approve""}","{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Approve"",""1510063"":""Reject"",""1544722"":""Reject"",""1559058"":""Approve"",""1618903"":""Approve"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Approve""}","{""1313388"":""Approve"",""1318579"":""Approve"",""1428542"":""Approve"",""1510063"":""Reject"",""1544722"":""Reject"",""1559058"":""Approve"",""1618903"":""Reject"",""2380536"":""Approve"",""3054732"":""Approve"",""3064937"":""Approve""}",,70,"{""1559058"": 10, ""1510063"": 10, ""1313388"": 10, ""3054732"": 10, ""2380536"": 10, ""1318579"": 10, ""1544722"": 0, ""1618903"": 10, ""1428542"": -10, ""3064937"": 10}",168,168,70,1,168,8,zgfiy52m,sep27-2:30-4subj,,,,,0
5,lbhq3fy6,,0,1,80,unnamed_project,1,Instructions,150.210.231.20,2018-09-27 18:05:53.049927+00:00,1,,,0,5,{},{},{},,0,{},168,168,0,1,168,8,zgfiy52m,sep27-2:30-4subj,,,,,0
6,u72dcyga,,0,1,80,unnamed_project,1,Instructions,150.210.231.20,2018-09-27 18:06:47.931118+00:00,1,,,0,6,{},{},{},,0,{},168,168,0,1,168,8,zgfiy52m,sep27-2:30-4subj,,,,,0
1,yg85x5wp,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:05:24.997829+00:00,1,,,510,1,"{""1475237"":""Reject"",""1600579"":""Approve"",""1678556"":""Approve"",""2373125"":""Reject"",""2635597"":""Reject"",""2644637"":""Approve"",""2836821"":""Approve"",""2974581"":""Approve"",""3056242"":""Approve"",""3239736"":""Approve""}","{""1475237"":""Reject"",""1600579"":""Approve"",""1678556"":""Approve"",""2373125"":""Reject"",""2635597"":""Reject"",""2644637"":""Approve"",""2836821"":""Approve"",""2974581"":""Approve"",""3056242"":""Approve"",""3239736"":""Approve""}",{},,70,"{""1600579"": 10, ""3056242"": 10, ""2644637"": 10, ""1678556"": -10, ""2373125"": 10, ""2836821"": 10, ""2974581"": 10, ""3239736"": 10, ""1475237"": 10, ""2635597"": 0}",169,169,70,1,169,9,zgfiy52m,sep27-2:30-4subj,,,,,0
2,asxpxd4p,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:04:40.529722+00:00,1,,,540,2,"{""1475237"":""Reject"",""1600579"":""Reject"",""1678556"":""Reject"",""2373125"":""Reject"",""2635597"":""Approve"",""2644637"":""Approve"",""2836821"":""Approve"",""2974581"":""Approve"",""3056242"":""Approve"",""3239736"":""Approve""}","{""1475237"":""Reject"",""1600579"":""Reject"",""1678556"":""Reject"",""2373125"":""Reject"",""2635597"":""Approve"",""2644637"":""Approve"",""2836821"":""Approve"",""2974581"":""Approve"",""3056242"":""Approve"",""3239736"":""Approve""}",{},,90,"{""1600579"": 0, ""3056242"": 10, ""2644637"": 10, ""1678556"": 10, ""2373125"": 10, ""2836821"": 10, ""2974581"": 10, ""3239736"": 10, ""1475237"": 10, ""2635597"": 10}",169,169,90,1,169,9,zgfiy52m,sep27-2:30-4subj,,,,,0
3,3myxq3j1,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:06:25.083255+00:00,1,,,610,3,"{""1475237"":""Reject"",""1600579"":""Approve"",""1678556"":""Reject"",""2373125"":""Reject"",""2635597"":""Approve"",""2644637"":""Approve"",""2836821"":""Approve"",""2974581"":""Approve"",""3056242"":""Approve"",""3239736"":""Approve""}","{""1475237"":""Reject"",""1600579"":""Approve"",""1678556"":""Reject"",""2373125"":""Reject"",""2635597"":""Approve"",""2644637"":""Approve"",""2836821"":""Approve"",""2974581"":""Approve"",""3056242"":""Approve"",""3239736"":""Approve""}",{},,100,"{""1600579"": 10, ""3056242"": 10, ""2644637"": 10, ""1678556"": 10, ""2373125"": 10, ""2836821"": 10, ""2974581"": 10, ""3239736"": 10, ""1475237"": 10, ""2635597"": 10}",169,169,100,1,169,9,zgfiy52m,sep27-2:30-4subj,,,,,0
4,h6ccbgq7,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:05:01.342991+00:00,1,,,430,4,"{""1475237"":""Reject"",""1600579"":""Approve"",""1678556"":""Approve"",""2373125"":""Reject"",""2635597"":""Approve"",""2644637"":""Reject"",""2836821"":""Approve"",""2974581"":""Approve"",""3056242"":""Approve"",""3239736"":""Approve""}","{""1475237"":""Reject"",""1600579"":""Approve"",""1678556"":""Approve"",""2373125"":""Reject"",""2635597"":""Approve"",""2644637"":""Reject"",""2836821"":""Approve"",""2974581"":""Approve"",""3056242"":""Approve"",""3239736"":""Approve""}",{},,70,"{""1600579"": 10, ""3056242"": 10, ""2644637"": 0, ""1678556"": -10, ""2373125"": 10, ""2836821"": 10, ""2974581"": 10, ""3239736"": 10, ""1475237"": 10, ""2635597"": 10}",169,169,70,1,169,9,zgfiy52m,sep27-2:30-4subj,,,,,0
5,lbhq3fy6,,0,1,80,unnamed_project,1,Instructions,150.210.231.20,2018-09-27 18:05:53.049927+00:00,1,,,0,5,{},{},{},,0,{},169,169,0,1,169,9,zgfiy52m,sep27-2:30-4subj,,,,,0
6,u72dcyga,,0,1,80,unnamed_project,1,Instructions,150.210.231.20,2018-09-27 18:06:47.931118+00:00,1,,,0,6,{},{},{},,0,{},169,169,0,1,169,9,zgfiy52m,sep27-2:30-4subj,,,,,0
1,yg85x5wp,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:05:24.997829+00:00,1,,,510,1,"{""1290462"":""Reject"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Approve"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Reject"",""3151559"":""Approve"",""3157428"":""Reject""}","{""1290462"":""Approve"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Approve"",""1528128"":""Approve"",""1592631"":""Approve"",""2604708"":""Reject"",""3151559"":""Approve"",""3157428"":""Reject""}","{""1290462"":""Reject"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Approve"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Reject"",""3151559"":""Approve"",""3157428"":""Reject""}",,40,"{""3151559"": -10, ""2604708"": 0, ""1592631"": 10, ""1528128"": 10, ""1508682"": -10, ""1427798"": 10, ""3157428"": 0, ""1454668"": 10, ""1328666"": 10, ""1290462"": 10}",170,170,40,1,170,10,zgfiy52m,sep27-2:30-4subj,,,,,0
2,asxpxd4p,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:04:40.529722+00:00,1,,,540,2,"{""1290462"":""Reject"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Reject"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Approve"",""3151559"":""Approve"",""3157428"":""Approve""}","{""1290462"":""Reject"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Reject"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Approve"",""3151559"":""Approve"",""3157428"":""Approve""}",{},,80,"{""3151559"": -10, ""2604708"": 10, ""1592631"": 10, ""1528128"": 10, ""1508682"": 10, ""1427798"": 10, ""3157428"": 10, ""1454668"": 10, ""1328666"": 10, ""1290462"": 10}",170,170,80,1,170,10,zgfiy52m,sep27-2:30-4subj,,,,,0
3,3myxq3j1,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:06:25.083255+00:00,1,,,610,3,"{""1290462"":""Reject"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Reject"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Approve"",""3151559"":""Approve"",""3157428"":""Approve""}","{""1290462"":""Approve"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Reject"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Approve"",""3151559"":""Approve"",""3157428"":""Approve""}","{""1290462"":""Reject"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Reject"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Approve"",""3151559"":""Approve"",""3157428"":""Approve""}",,80,"{""3151559"": -10, ""2604708"": 10, ""1592631"": 10, ""1528128"": 10, ""1508682"": 10, ""1427798"": 10, ""3157428"": 10, ""1454668"": 10, ""1328666"": 10, ""1290462"": 10}",170,170,80,1,170,10,zgfiy52m,sep27-2:30-4subj,,,,,0
4,h6ccbgq7,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-27 18:05:01.342991+00:00,1,,,430,4,"{""1290462"":""Approve"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Approve"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Approve"",""3151559"":""Approve"",""3157428"":""Approve""}","{""1290462"":""Approve"",""1328666"":""Approve"",""1427798"":""Approve"",""1454668"":""Approve"",""1508682"":""Approve"",""1528128"":""Reject"",""1592631"":""Approve"",""2604708"":""Approve"",""3151559"":""Approve"",""3157428"":""Approve""}",{},,40,"{""3151559"": -10, ""2604708"": 10, ""1592631"": 10, ""1528128"": 10, ""1508682"": -10, ""1427798"": 10, ""3157428"": 10, ""1454668"": 10, ""1328666"": 10, ""1290462"": -10}",170,170,40,1,170,10,zgfiy52m,sep27-2:30-4subj,,,,,0
5,lbhq3fy6,,0,1,80,unnamed_project,1,Instructions,150.210.231.20,2018-09-27 18:05:53.049927+00:00,1,,,0,5,{},{},{},,0,{},170,170,0,1,170,10,zgfiy52m,sep27-2:30-4subj,,,,,0
6,u72dcyga,,0,1,80,unnamed_project,1,Instructions,150.210.231.20,2018-09-27 18:06:47.931118+00:00,1,,,0,6,{},{},{},,0,{},170,170,0,1,170,10,zgfiy52m,sep27-2:30-4subj,,,,,0
1,do14to8q,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-28 18:28:40.650974+00:00,1,,,560,1,"{""1334596"":""Approve"",""1438057"":""Approve"",""1439480"":""Reject"",""1470353"":""Reject"",""1529432"":""Approve"",""1534293"":""Reject"",""1625556"":""Reject"",""1857226"":""Approve"",""3158207"":""Reject"",""3235599"":""Reject""}","{""1334596"":""Approve"",""1439480"":""Approve"",""1470353"":""Reject"",""1529432"":""Approve"",""1534293"":""Approve"",""1625556"":""Reject"",""1857226"":""Approve"",""3158207"":""Reject"",""3235599"":""Reject""}","{""1334596"":""Approve"",""1438057"":""Approve"",""1439480"":""Reject"",""1470353"":""Reject"",""1529432"":""Approve"",""1534293"":""Reject"",""1625556"":""Reject"",""1857226"":""Approve"",""3158207"":""Reject"",""3235599"":""Reject""}",,30,"{""1438057"": 10, ""1534293"": 10, ""1470353"": 0, ""3158207"": 0, ""1529432"": 10, ""1334596"": -10, ""3235599"": 0, ""1857226"": 10, ""1625556"": 0, ""1439480"": 0}",171,171,30,1,171,1,9gfyrbrt,sep28-2:30-4subj,,,,,0
2,2qzdi5ik,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-28 18:31:58.777186+00:00,1,,,450,2,"{""1334596"":""Reject"",""1438057"":""Reject"",""1439480"":""Approve"",""1470353"":""Reject"",""1529432"":""Reject"",""1534293"":""Approve"",""1625556"":""Approve"",""1857226"":""Approve"",""3158207"":""Reject"",""3235599"":""Reject""}","{""1334596"":""Reject"",""1438057"":""Reject"",""1439480"":""Approve"",""1470353"":""Reject"",""1529432"":""Reject"",""1534293"":""Approve"",""1625556"":""Approve"",""1857226"":""Approve"",""3158207"":""Reject"",""3235599"":""Reject""}",{},,30,"{""1438057"": 0, ""1534293"": -10, ""1470353"": 0, ""3158207"": 0, ""1529432"": 0, ""1334596"": 10, ""3235599"": 0, ""1857226"": 10, ""1625556"": 10, ""1439480"": 10}",171,171,30,1,171,1,9gfyrbrt,sep28-2:30-4subj,,,,,0
3,blaq8g5t,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-28 18:29:26.611034+00:00,1,,,360,3,"{""1334596"":""Reject"",""1438057"":""Reject"",""1439480"":""Approve"",""1470353"":""Reject"",""1529432"":""Reject"",""1534293"":""Approve"",""1625556"":""Reject"",""1857226"":""Reject"",""3158207"":""Reject"",""3235599"":""Reject""}","{""1334596"":""Reject"",""1438057"":""Reject"",""1439480"":""Approve"",""1470353"":""Reject"",""1529432"":""Reject"",""1534293"":""Approve"",""1625556"":""Reject"",""1857226"":""Reject"",""3158207"":""Reject"",""3235599"":""Reject""}",{},,10,"{""1438057"": 0, ""1534293"": -10, ""1470353"": 0, ""3158207"": 0, ""1529432"": 0, ""1334596"": 10, ""3235599"": 0, ""1857226"": 0, ""1625556"": 0, ""1439480"": 10}",171,171,10,1,171,1,9gfyrbrt,sep28-2:30-4subj,,,,,0
4,0lcwota9,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-28 18:28:23.982405+00:00,1,,,540,4,"{""1334596"":""Reject"",""1438057"":""Approve"",""1439480"":""Approve"",""1470353"":""Approve"",""1529432"":""Reject"",""1534293"":""Approve"",""1625556"":""Reject"",""1857226"":""Reject"",""3158207"":""Reject"",""3235599"":""Reject""}","{""1334596"":""Reject"",""1438057"":""Approve"",""1439480"":""Approve"",""1470353"":""Approve"",""1529432"":""Reject"",""1534293"":""Approve"",""1625556"":""Reject"",""1857226"":""Reject"",""3158207"":""Reject"",""3235599"":""Reject""}",{},,30,"{""1438057"": 10, ""1534293"": -10, ""1470353"": 10, ""3158207"": 0, ""1529432"": 0, ""1334596"": 10, ""3235599"": 0, ""1857226"": 0, ""1625556"": 0, ""1439480"": 10}",171,171,30,1,171,1,9gfyrbrt,sep28-2:30-4subj,,,,,0
1,do14to8q,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-28 18:28:40.650974+00:00,1,,,560,1,"{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Approve"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Approve"",""2175528"":""Approve"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Approve"",""1531491"":""Approve"",""1683861"":""Reject"",""1866661"":""Approve"",""2175528"":""Reject"",""3105437"":""Reject"",""3154245"":""Reject""}","{""1227988"":""Approve"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Approve"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Approve"",""2175528"":""Approve"",""3105437"":""Approve"",""3154245"":""Reject""}",,30,"{""3154245"": 0, ""1227988"": 10, ""1683861"": 10, ""2175528"": 10, ""1531491"": 0, ""1347768"": 0, ""1325134"": -10, ""1866661"": 10, ""3105437"": 10, ""1508178"": -10}",172,172,30,1,172,2,9gfyrbrt,sep28-2:30-4subj,,,,,0
2,2qzdi5ik,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-28 18:31:58.777186+00:00,1,,,450,2,"{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Reject"",""1683861"":""Approve"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Reject"",""1683861"":""Approve"",""1866661"":""Approve"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Approve"",""1508178"":""Reject"",""1531491"":""Reject"",""1683861"":""Approve"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Approve"",""3154245"":""Reject""}",,10,"{""3154245"": 0, ""1227988"": 0, ""1683861"": -10, ""2175528"": 0, ""1531491"": 0, ""1347768"": 10, ""1325134"": -10, ""1866661"": 0, ""3105437"": 10, ""1508178"": 10}",172,172,10,1,172,2,9gfyrbrt,sep28-2:30-4subj,,,,,0
3,blaq8g5t,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-28 18:29:26.611034+00:00,1,,,360,3,"{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Approve"",""1531491"":""Approve"",""1683861"":""Approve"",""1866661"":""Approve"",""2175528"":""Approve"",""3105437"":""Reject"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Reject"",""1531491"":""Reject"",""1683861"":""Reject"",""1866661"":""Reject"",""2175528"":""Reject"",""3105437"":""Reject"",""3154245"":""Reject""}","{""1227988"":""Reject"",""1325134"":""Approve"",""1347768"":""Reject"",""1508178"":""Approve"",""1531491"":""Approve"",""1683861"":""Approve"",""1866661"":""Approve"",""2175528"":""Approve"",""3105437"":""Reject"",""3154245"":""Reject""}",,0,"{""3154245"": 0, ""1227988"": 0, ""1683861"": -10, ""2175528"": 10, ""1531491"": 10, ""1347768"": 0, ""1325134"": -10, ""1866661"": 10, ""3105437"": 0, ""1508178"": -10}",172,172,0,1,172,2,9gfyrbrt,sep28-2:30-4subj,,,,,0
